team_code,team_name,flag,jersey_number,player_name,position,club,age,status,api_player_id
KSA,Saudi Arabia,🇸🇦,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
KSA,Saudi Arabia,🇸🇦,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
URU,Uruguay,🇺🇾,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
FRA,France,🇫🇷,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
SEN,Senegal,🇸🇳,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
IRQ,Iraq,🇮🇶,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
NOR,Norway,🇳🇴,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ARG,Argentina,🇦🇷,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ALG,Algeria,🇩🇿,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
AUT,Austria,🇦🇹,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
JOR,Jordan,🇯🇴,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
